
Client request served,4-tuple:,127.0.0.1,2200,127.0.0.1,51010,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2200,127.0.0.1,51011,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2000,127.0.0.1,51025,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2000,127.0.0.1,51033,Requested URL,/Users/juni/Desktop/FinalProject//filesystem/HTMLfile_with_online_images/Example2.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 640
"
Client request served,4-tuple:,127.0.0.1,2000,127.0.0.1,51053,Requested URL,/Users/juni/Desktop/FinalProject//filesystem/HTMLfile_with_online_images/Example2.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 640
"
Client request served,4-tuple:,127.0.0.1,2000,127.0.0.1,51056,Requested URL,/Users/juni/Desktop/FinalProject//filesystem/HTMLfile_with_online_images/Example2.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 640
"
Client request served,4-tuple:,127.0.0.1,2000,127.0.0.1,51062,Requested URL,/Users/juni/Desktop/FinalProject//filesystem/HTMLfile_with_online_images/Example2.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 640
"
Client request served,4-tuple:,127.0.0.1,2000,127.0.0.1,51078,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2010,127.0.0.1,51092,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2030,127.0.0.1,51097,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2030,127.0.0.1,51100,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2033,127.0.0.1,51104,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2034,127.0.0.1,51109,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2013,127.0.0.1,51139,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2083,127.0.0.1,51151,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2016,127.0.0.1,51158,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2019,127.0.0.1,51172,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2039,127.0.0.1,51183,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2069,127.0.0.1,51189,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2067,127.0.0.1,51203,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2063,127.0.0.1,51211,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2063,127.0.0.1,51217,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2063,127.0.0.1,51228,Requested URL,/Users/juni/Desktop/FinalProject//filesystem/filesystem.zip,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 10738213
"
Client request served,4-tuple:,127.0.0.1,2053,127.0.0.1,51246,Requested URL,/Users/juni/Desktop/FinalProject//filesystem/filesystem.zip,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 10738213
"
Client request served,4-tuple:,127.0.0.1,2033,127.0.0.1,51258,Requested URL,/Users/juni/Desktop/FinalProject//filesystem/filesystem.zip,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 10738213
"
Client request served,4-tuple:,127.0.0.1,2037,127.0.0.1,51269,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2039,127.0.0.1,51282,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2047,127.0.0.1,51287,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2047,127.0.0.1,51289,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2069,127.0.0.1,51294,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2069,127.0.0.1,51295,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2069,127.0.0.1,51297,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2069,127.0.0.1,51298,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2069,127.0.0.1,51299,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2069,127.0.0.1,51300,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2032,127.0.0.1,51307,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2032,127.0.0.1,51310,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2032,127.0.0.1,51311,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2067,127.0.0.1,51335,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2069,127.0.0.1,51343,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2069,127.0.0.1,51344,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2069,127.0.0.1,51345,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2069,127.0.0.1,51348,Requested URL,/Users/juni/Desktop/FinalProject//filesystem/filesystem.zip,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 10738213
"
Client request served,4-tuple:,127.0.0.1,2032,127.0.0.1,51358,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2032,127.0.0.1,51359,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2069,127.0.0.1,51382,Requested URL,/Users/juni/Desktop/FinalProject//filesystem/HTMLfile_with_online_images/Example2.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 640
"
Client request served,4-tuple:,127.0.0.1,2032,127.0.0.1,51435,Requested URL,/Users/juni/Desktop/FinalProject//filesystem/HTMLfile_with_online_images/Example2.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 640
"
Client request served,4-tuple:,127.0.0.1,2032,127.0.0.1,51436,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2032,127.0.0.1,51574,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2032,127.0.0.1,51578,Requested URL,/Users/juni/Desktop/FinalProject//filesystem/HTMLfile_with_online_images/Example2.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 640
"
Client request served,4-tuple:,127.0.0.1,2052,127.0.0.1,51587,Requested URL,/Users/juni/Desktop/FinalProject//filesystem/HTMLfile_with_online_images/Example2.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 640
"
Client request served,4-tuple:,127.0.0.1,2052,127.0.0.1,51591,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2054,127.0.0.1,51597,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2052,127.0.0.1,51614,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2052,127.0.0.1,51615,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2052,127.0.0.1,51617,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
Client request served,4-tuple:,127.0.0.1,2052,127.0.0.1,51637,Requested URL,/Users/juni/Desktop/FinalProject//HelloWorld.html,"HTTP/1.1 200 OK
",Bytes transmitted:,"Content-Length: 164
"
